"y","x1","x2","x3","x4","x5","x6","x7","x8","x9"
0,-1.30254918942228,0.283464779611677,0.0803522812802966,0.0720483520999551,0.784883098909631,0.767410941887647,0.274689785204828,0.363266151864082,0.815944253467023
0,-0.424481576774269,0.937489775940776,0.878887079993486,0.153107663849369,0.143734219716862,0.37601781100966,0.031410044291988,0.605200054589659,0.740292303496972
0,-2.35672220960259,0.492603559046984,0.242658266385755,0.964981735916808,0.272089494625106,0.270230798283592,0.0811695016454905,0.0815731750335544,0.363730236887932
0,-0.542980558238924,-0.414491316769272,0.171803051677125,0.600279928650707,0.313678762642667,0.087110698223114,0.377070966409519,0.114463048521429,0.600838775746524
0,-1.44634337024763,-0.569840479642153,0.324718172238799,0.25200158287771,0.41911874176003,0.82890455215238,0.374461798463017,0.364483184646815,0.950611755251884
0,-1.29031235957518,0.464266640134156,0.215543513141458,0.402536424575374,0.715540791163221,0.694476251024753,0.381568993674591,0.208763302769512,0.576076303841546
0,-0.0820394619368017,0.661491341423243,0.437570794777922,0.063416808610782,0.909211051883176,0.300810410175472,0.788570537464693,0.457175642019138,0.754642036976293
0,-2.61515514785424,0.0976081546396017,0.0095273518521484,0.911906442139298,0.863357120659202,0.225498786196113,0.171030112775043,0.553528131684288,0.20733372378163
0,-0.125295283272862,0.317466737236828,0.100785129251797,0.168469722382724,0.578958075726405,0.00783144473098218,0.385797751136124,0.637182022910565,0.0493942338507622
0,0.315814999863505,-0.571046769618988,0.326094413092282,0.624563853489235,0.83247165940702,0.937589931767434,0.229284505359828,0.544194723246619,0.163017251063138
0,-1.82993155205622,-0.816364185418934,0.666450483234719,0.960857511032373,0.528383296215907,0.0651741924230009,0.923238709568977,0.800936372252181,0.419434539740905
0,-2.90777977462858,-0.38276413269341,0.146508381276538,0.419495099689811,0.0652743685059249,0.062327423831448,0.210967320017517,0.0819888147525489,0.113171678269282
0,-2.43169562891126,-0.14346465235576,0.0205821064755592,0.147299250820652,0.600069237174466,0.39305670093745,0.895532413385808,0.345708902692422,0.113051243359223
0,-3.26208517700434,-0.897982820868492,0.806373146574934,0.934832565486431,0.747198762139305,0.271294305333868,0.847598796943203,0.652964860666543,0.420665740733966
0,-3.14787493739277,-0.253046290483326,0.0640324251273717,0.925385169219226,0.110276241786778,0.771996227093041,0.251708755269647,0.686486167367548,0.350172500126064
0,-0.96909688366577,0.925668469630182,0.856862115667483,0.979359016055241,0.0336592739913613,0.705571425380185,0.515537746017799,0.526697762077674,0.391501739621162
0,-3.98525960557163,0.422925415448844,0.178865907032578,0.429855020018294,0.813194308429956,0.468799274647608,0.664685500320047,0.74810107331723,0.490881887031719
0,-4.7307177875191,0.234967068303376,0.0552095231870836,0.184514968423173,0.704148998251185,0.531945730792359,0.208589385496452,0.919069129275158,0.961340230656788
0,-2.62931878305972,-0.187601211015135,0.0351942143743452,0.264605053700507,0.0556309933308512,0.877786440541968,0.795493970625103,0.675780611345544,0.348600894212723
0,-3.56640827516094,0.548252513632178,0.300580818704002,0.990944997873157,0.496211854042485,0.370025354903191,0.144218956353143,0.876187126850709,0.0990119422785938
0,-4.63418534351513,-0.43970078183338,0.193336777544886,0.111628585262224,0.78356004669331,0.640583832748234,0.891644731396809,0.41409127600491,0.954079362563789
0,-3.25339724496007,-0.717447116971016,0.514730365650023,0.121015733107924,0.969066149089485,0.66784055903554,0.797997078625485,0.512332477606833,0.99504593689926
0,0.844185458961874,0.177845891099423,0.0316291609809479,0.187399153830484,0.904896120540798,0.116593894315884,0.748239801730961,0.984827775042504,0.663329247850925
0,-2.46065974235535,0.0512477313168347,0.00262632996512248,0.420876292977482,0.373551150551066,0.914547696243972,0.480247143190354,0.15751811186783,0.259716551052406
0,-3.88468621391803,0.329726380296052,0.108719485863136,0.393433985300362,0.0734665696509182,0.998176030348986,0.5329495575279,0.255971323000267,0.680658532073721
0,-0.680050700902939,0.793284818995744,0.62930080404911,0.508651186479256,0.17564259422943,0.221247956156731,0.548260890413076,0.660033294931054,0.173612295184284
0,-1.40696401009336,-0.492183655966073,0.24224475120013,0.250265538459644,0.00475154048763216,0.792483912780881,0.248364379862323,0.39658309915103,0.624068767530844
0,-4.73261115746573,0.728645785246044,0.530924680356825,0.557659350568429,0.433780169347301,0.871841988991946,0.828975935000926,0.51117209228687,0.328578940359876
0,-1.35351046500728,0.863873870577663,0.746278064266833,0.972876331303269,0.489793038694188,0.914641953306273,0.497906391974539,0.20770769380033,0.0285615522880107
0,-1.3195963781327,-0.738798190839589,0.545822766787849,0.572736586909741,0.144397887168452,0.247880160110071,0.0134763887617737,0.533240900374949,0.415528351208195
0,-3.43849449139088,-0.736959095112979,0.543108707869741,0.967707142233849,0.388953244080767,0.306373829953372,0.306002658326179,0.96278801956214,0.321923929033801
0,-2.96415729215369,0.999431216157973,0.998862755831005,0.722610712982714,0.267760822549462,0.56288619665429,0.33080182177946,0.727920673089102,0.345114825293422
0,-0.700963142793626,0.0547494497150183,0.00299750224409731,0.490050348453224,0.25317568005994,0.296352060046047,0.638110829982907,0.0443172501400113,0.393869779305533
0,0.742778883781284,-0.528303927741945,0.279105040067566,0.900174543028697,0.106323944404721,0.813662992557511,0.985624618129805,0.417081700172275,0.265713254688308
0,-0.623458120506257,0.101296479813755,0.0102609768226584,0.174401921918616,0.464829670265317,0.478607677854598,0.439182789064944,0.896799538983032,0.742511386983097
0,-3.34570794785395,-0.256221757270396,0.0656495888987296,0.661873613484204,0.988581327954307,0.52470850921236,0.00935769639909267,0.865451631369069,0.763518450083211
0,-3.63103877240792,0.59486330114305,0.353862347046807,0.188182387966663,0.857721029547974,0.16620664531365,0.0354187262710184,0.330322069581598,0.305950878886506
0,-1.75067706033587,-0.403731333557516,0.162998989696131,0.799610289046541,0.184326767455786,0.598426698241383,0.0403550041373819,0.233472097665071,0.538035298231989
0,-0.597310836426914,-0.871415142901242,0.759364351277592,0.699735715985298,0.482392671750858,0.282178441993892,0.180137708550319,0.456234554294497,0.929399939486757
0,0.21302204253152,0.399827698711306,0.159862188656779,0.166933330707252,0.663103200495243,0.351594581501558,0.908209932036698,0.330460344674066,0.282706326805055
0,-3.78767056157812,-0.263343381229788,0.0693497364375375,0.152675444027409,0.60959763941355,0.857271778630093,0.468977650627494,0.394532182486728,0.948130772681907
0,-3.49124392447993,-0.719683952629566,0.517944991672516,0.89461851422675,0.366840582108125,0.768697470193729,0.582023204769939,0.854184760246426,0.16762773366645
0,-0.71645822795108,-0.493285104166716,0.243330193992768,0.847092813113704,0.0890718004666269,0.873643290018663,0.212693865178153,0.566160234622657,0.243445062544197
0,-3.97305663861334,-0.0439499877393246,0.00193160142228678,0.326743857935071,0.481183680938557,0.554034636821598,0.264858386246487,0.0430606890004128,0.0104242605157197
0,0.586176281794906,0.194442200474441,0.0378077693253427,0.428976442432031,0.901611974695697,0.554459032369778,0.750396900810301,0.83396109030582,0.659448370570317
0,-3.00111029529944,0.97209961572662,0.944977662895842,0.316187064396217,0.765675395727158,0.748257605126128,0.685934965498745,0.137529462343082,0.644263526191935
0,-4.63204538496211,0.54066797811538,0.292321862559373,0.914036691421643,0.0829146855976433,0.336951069766656,0.471248744288459,0.819407662842423,0.487052641808987
0,-4.38173081586137,-0.923921847250313,0.85363157982643,0.656171843642369,0.720265405951068,0.0275011055637151,0.990826084744185,0.0167353802826256,0.902419650694355
0,-2.28369114827365,-0.630241973791271,0.397204945528318,0.65758688072674,0.118812176166102,0.504050836432725,0.910469302209094,0.944826528895646,0.9713436414022
0,0.80739878769964,0.0518516544252634,0.00268859406663694,0.230741647770628,0.309486206388101,0.141467550769448,0.645331244915724,0.156402851454914,0.540379422483966
0,0.70004246244207,0.794180347584188,0.630722424488942,0.263708047568798,0.288499903166667,0.00581174762919545,0.564022397855297,0.512242957949638,0.00823654932901263
0,-1.40372861921787,0.487513177562505,0.237669098297091,0.309555441373959,0.959214562317356,0.744293264811859,0.205330241471529,0.265902602579445,0.19151390879415
0,-0.2746880822815,-0.0631297039799392,0.00398535952459475,0.0666055241599679,0.825757090002298,0.0268177604302764,0.981897549005225,0.643248621141538,0.170554840937257
0,-4.46742567839101,-0.524073253851384,0.274652775402377,0.263324711937457,0.18955088686198,0.99871665192768,0.295350532978773,0.921117205638438,0.392079868586734
0,-2.66451681265607,0.892491047736257,0.796540270289362,0.527770284330472,0.189556627301499,0.584698375081643,0.581519224215299,0.835659844102338,0.359897505491972
0,-0.032668991945684,0.69254062557593,0.4796125180731,0.647635956993327,0.688024176284671,0.230664656963199,0.244305269327015,0.80904962006025,0.1458065349143
0,-0.932334533892572,0.223225386813283,0.0498295733179398,0.157804562477395,0.562989736441523,0.508277732413262,0.849971109302714,0.719353774329647,0.438548658974469
0,-3.86432889988646,0.472361337393522,0.223125233064197,0.398905718233436,0.42100281920284,0.65671626618132,0.960891813738272,0.780007976805791,0.0645365566015244
0,-0.136988851241767,0.0277794022113085,0.00077169518721765,0.337558435741812,0.0196356121450663,0.679389929631725,0.952086830278859,0.450989512726665,0.481915711425245
0,-0.7324432535097,0.345437800977379,0.119327274344087,0.528916212264448,0.350351916393265,0.672538394108415,0.237048512324691,0.679774494376034,0.369784065289423
0,0.0300934654660523,-0.160046549979597,0.0256148981603717,0.835281093139201,0.091427395818755,0.470940167084336,0.433357067871839,0.653208361938596,0.978510460583493
0,-1.5642667831853,0.359168875496835,0.129002281125661,0.622643018839881,0.60422302223742,0.806483779335395,0.0482011043932289,0.532556659774855,0.780136077664793
0,-0.746285265311599,-0.481943782418966,0.2322698094123,0.929079137044027,0.302725091343746,0.352214048616588,0.183650421909988,0.454889796907082,0.120940109947696
0,-3.91991155734286,-0.514985783491284,0.265210357198131,0.731555462814867,0.915166975697502,0.0813515926711261,0.509092244785279,0.595407284097746,0.285233773523942
0,-0.975728533696383,0.942107422277331,0.887566395110038,0.200106190750375,0.594415289349854,0.302699592197314,0.733061983017251,0.778406695928425,0.459031009813771
0,-4.81408932060003,-0.029080088250339,0.000845651532647506,0.176299629732966,0.500562032684684,0.809088587295264,0.128125174669549,0.221601641736925,0.989111442118883
0,-3.17712682113051,-0.0101884468458593,0.0001038044491309,0.844983809627593,0.809658453101292,0.807701688725501,0.212458237772807,0.232840366195887,0.326545218471438
0,-0.411043846514076,0.736418558750302,0.542312293671871,0.0246557092759758,0.862017069710419,0.117886421037838,0.461050732294098,0.691657514544204,0.636338783428073
0,-3.49880379484966,0.665861636400223,0.443371718829582,0.0338501322548836,0.29169988562353,0.199280802626163,0.311572064878419,0.377719681244344,0.530010856688023
0,-2.35974033735693,-0.516124231740832,0.266384222590064,0.187913524685428,0.130077907815576,0.174259629799053,0.794943890301511,0.324345623143017,0.888817979954183
0,-1.65068040089682,-0.861164291389287,0.741603936764012,0.0486444593407214,0.78493522410281,0.549145376309752,0.399167521623895,0.0257577968295664,0.186605493770912
0,-3.51826067594811,-0.739007411058992,0.546131953600114,0.437054937472567,0.295536097371951,0.178019668674096,0.307380175217986,0.847865120042115,0.604894962161779
0,-3.82709605293348,-0.755929869133979,0.571429967048915,0.0532881917897612,0.147504079388455,0.291306226048619,0.441539491061121,0.182542437454686,0.450916587607935
0,-4.60317758377641,-0.460168148390949,0.211754724793554,0.849777273600921,0.20127116353251,0.0279864398762584,0.19504570774734,0.781485432758927,0.914323552278802
0,-2.01880295854062,-0.0233248532749712,0.000544048780298937,0.626476035453379,0.149037716211751,0.449638463789597,0.442060203757137,0.0860791720915586,0.448536472162232
0,-3.93848076136783,0.688673581928015,0.474271302445562,0.411371428985149,0.75189037877135,0.243737428216264,0.921087005408481,0.0184461241587996,0.188795253168792
0,-4.02677449863404,-0.693789705634117,0.481344155643875,0.984910336788744,0.446648715762421,0.831443303730339,0.527472804998979,0.0103437881916761,0.872195244301111
0,-2.60034879948944,-0.980915178544819,0.962194587499615,0.831543230917305,0.79849511384964,0.584791833534837,0.164843217236921,0.93614028650336,0.138766219839454
0,-4.30651213089004,-0.648286582902074,0.420275493570847,0.246628680033609,0.78726134239696,0.185392568120733,0.364473621593788,0.941721240291372,0.483648488065228
0,-3.88447258155793,0.444985731039196,0.198012300828488,0.503530981019139,0.880356177920476,0.634477080311626,0.0511804511770606,0.952392083359882,0.238667018478736
0,-2.06645428063348,-0.696413779165596,0.484992151811707,0.65910173393786,0.627797595225275,0.825662644580007,0.691686465172097,0.357060390524566,0.442181531805545
0,-4.65570204239339,0.250375345814973,0.0626878137919674,0.0767536151688546,0.354264294262975,0.840046277735382,0.98730833362788,0.751236856216565,0.0278781645465642
0,-0.359913055319339,-0.0494863563217223,0.00244889946200046,0.512730828952044,0.266337543027475,0.558492759708315,0.0491997434291989,0.819723999826238,0.0674623243976384
0,0.110898282378912,0.517075368668884,0.267366936884062,0.743951629381627,0.401765594724566,0.469619180541486,0.60973765165545,0.177294928114861,0.939349029446021
0,0.492154363077134,0.32590788975358,0.106215952603632,0.936858835862949,0.253790269140154,0.778073417954147,0.051761353155598,0.12507147481665,0.342163905967027
0,-0.915607816074044,-0.831629040651023,0.691606861254142,0.724933204706758,0.497792450012639,0.883446236373857,0.600125221069902,0.261837877798826,0.362140853889287
0,-1.42874347604811,0.745702625252306,0.556072405308182,0.304711342556402,0.203061771113425,0.165655322605744,0.533462796360254,0.894474455853924,0.647773265838623
0,-0.347397256176919,0.245450287591666,0.0602458436788315,0.122754464158788,0.446334320353344,0.580706054344773,0.80531784449704,0.327091989573091,0.700286069884896
0,-3.15177348349243,0.146670789923519,0.021512320616789,0.649849423440173,0.773933106102049,0.0719193227123469,0.670845748623833,0.730690563097596,0.698977658292279
0,-1.20930116763338,0.737647258210927,0.544123477546098,0.511191383237019,0.22082664584741,0.351611311780289,0.0798036747146398,0.684605852235109,0.186780286952853
0,-0.781631943769753,-0.784224626142532,0.615008264248393,0.792932883603498,0.957404493354261,0.330567826051265,0.989370191702619,0.492820490151644,0.768347551114857
0,-4.59388310089707,0.362952491734177,0.131734511256048,0.525424143765122,0.833135911729187,0.186828760197386,0.868791318731382,0.590342869283631,0.874969267519191
0,-1.86853544227779,0.830545966979116,0.689806603265275,0.727877585683018,0.310724679846317,0.24149273452349,0.160219409735873,0.174072947585955,0.0655599883757532
0,-1.73073071800172,0.74054715083912,0.548410082615939,0.334309796104208,0.067424540175125,0.165139422286302,0.373396530514583,0.97882294934243,0.154747001128271
0,-0.443435969762504,0.4449906591326,0.198016686715266,0.133142756531015,0.355382155394182,0.232692774152383,0.318693853449076,0.45041036978364,0.859010470798239
0,-4.57448519906029,0.502052749507129,0.252056963287668,0.736773944925517,0.975370830157772,0.719419854925945,0.863011047709733,0.361906755482778,0.198895279783756
0,-0.398984782863408,-0.0513658029958606,0.00263844571740956,0.32174902386032,0.615179632790387,0.124945681309327,0.328992052236572,0.954049210995436,0.147475755074993
0,0.428863780107349,0.869017783086747,0.755191907321004,0.0660788619425148,0.613882436882704,0.357749506365508,0.15568086435087,0.952853350667283,0.383407335961238
0,-4.30416667601094,-0.491417107637972,0.24149077367927,0.595983421197161,0.922280426835641,0.699273499427363,0.249734789365903,0.47679682332091,0.335783731658012
0,-2.16208620509133,0.960700238589197,0.922944948425341,0.581067892489955,0.951463334960863,0.763253464596346,0.726533267647028,0.910323167685419,0.495556610403582
0,-3.66160535486415,0.0783014339394867,0.00613111455697981,0.731936188647524,0.697446165373549,0.460268797818571,0.299903057515621,0.0228486675769091,0.573793479939923
0,-1.18605480156839,-0.484511814080179,0.234751697983266,0.999301603762433,0.517586559057236,0.556384216295555,0.659973913803697,0.328887680312619,0.0744661053176969
0,-4.91129785450175,-0.526908929925412,0.277633020435143,0.0756843658164144,0.369651538319886,0.636923189740628,0.232577722985297,0.283044293522835,0.515135862631723
0,-2.88304057205096,-0.814575866796076,0.663533842766579,0.135803539305925,0.127291135955602,0.245452152565122,0.376103329937905,0.0297266282141209,0.0733468329999596
0,0.56299901753664,-0.533123878296465,0.284221069609864,0.0953305531293154,0.346462364075705,0.147681573173031,0.0497255625668913,0.864000099245459,0.122978854458779
0,-4.13137497147545,0.490406839177012,0.240498867911588,0.17069931467995,0.857510963920504,0.509293052600697,0.100101850461215,0.787951182108372,0.504951691720635
0,-3.49589842464775,0.0474175475537777,0.00224842381601477,0.392664867220446,0.964377686614171,0.673996688565239,0.637736064381897,0.784730163868517,0.751490495633334
0,-2.60527614038438,-0.1752385860309,0.0307085620341093,0.180894215824082,0.621969090541825,0.32029515132308,0.263731012819335,0.00458522466942668,0.586562390206382
0,-3.76578417327255,0.107381429057568,0.0115307713064456,0.377197784371674,0.345031324308366,0.916219832375646,0.771740383468568,0.261076289461926,0.844367596320808
0,-1.33790982095525,-0.664030305109918,0.440936246104371,0.36009497451596,0.00187326059676707,0.985311937518418,0.905416791094467,0.504612579243258,0.329956869594753
0,-3.60654399450868,-0.994308446999639,0.988649287774834,0.968967742519453,0.589134176960215,0.319394342135638,0.316619822988287,0.113890569889918,0.826271584955975
0,-0.0952769876457751,0.148700170218945,0.0221117406231431,0.593534698709846,0.523895515827462,0.434165048645809,0.805630614981055,0.878073680913076,0.313358842395246
0,-0.0936849876306951,-0.382229024078697,0.146099026848153,0.781329273479059,0.935838577570394,0.98551448341459,0.86635312391445,0.0163050529081374,0.499962972709909
0,0.908464781008661,0.00976955657824874,0.0000954442357356032,0.108848654199392,0.779392171185464,0.46723685786128,0.468934006989002,0.807975369272754,0.321038942784071
0,-3.02713048737496,0.754011384677142,0.568533168222741,0.515000660438091,0.809413405368105,0.686498273396865,0.477105266414583,0.327329396270216,0.430681482888758
0,-2.99122951645404,0.523710916750133,0.274273124323265,0.762359332293272,0.682113488670439,0.984934130916372,0.470690751448274,0.908106835791841,0.81272382219322
0,-0.216112713795155,-0.747814062051475,0.559225871401927,0.368133558891714,0.190324217779562,0.131762783508748,0.348245565313846,0.761307119159028,0.551315737189725
0,0.621854159981012,-0.548986112233251,0.30138575142498,0.309588781325147,0.408234500093386,0.447750451043248,0.77171188313514,0.933877984294668,0.215188908390701
0,0.119122939649969,-0.465732019860297,0.216906314323152,0.416431970661506,0.518483898369595,0.665911697782576,0.0111692671198398,0.189320096746087,0.728523307247087
0,-1.21186614315957,0.0304637476801872,0.000928039922722113,0.76935708662495,0.201082041719928,0.656368885654956,0.865493907127529,0.755191086558625,0.34474609256722
0,-3.92379261180758,0.465438382234424,0.216632887656998,0.0131606152281165,0.650448166998103,0.367898097727448,0.266994278877974,0.416971203638241,0.610700958175585
0,-1.3126735589467,0.761371211148798,0.579686121166188,0.208893752191216,0.24147143913433,0.146748234750703,0.435591150075197,0.762921374756843,0.0541468972805887
0,-0.308692236896604,-0.300245648715645,0.0901474495726785,0.245355597231537,0.587597258621827,0.117182068293914,0.144017463317141,0.549222543602809,0.0146312362048775
0,-2.00346344150603,-0.121762480586767,0.0148261016786429,0.149583209073171,0.649503702064976,0.595516174566001,0.360324448207393,0.322222869377583,0.507718360982835
0,-3.84329107450321,-0.11712247133255,0.013717673291044,0.667555980850011,0.364533477695659,0.441698608919978,0.779782648896798,0.851559572387487,0.518414080142975
0,-1.75227546971291,-0.128455963917077,0.0165009346658653,0.394633107120171,0.639829986030236,0.535694879945368,0.226868723519146,0.878618985647336,0.698352160863578
0,-1.99808759754524,0.878718003630638,0.772145329904614,0.102730713086203,0.960410422645509,0.432232519844547,0.467338487273082,0.30723016965203,0.0192335844039917
0,-3.16714858310297,0.855781944934279,0.732362737275497,0.0198661636095494,0.528597099939361,0.113057680660859,0.619527592556551,0.296264227479696,0.833882153732702
0,-1.91231942409649,-0.0972259431146085,0.00945288401452509,0.393635855056345,0.813668873393908,0.697560620028526,0.480797070078552,0.26349633350037,0.543911406304687
0,-0.308713325764984,0.955511462409049,0.91300215479508,0.436922907596454,0.371803094865754,0.352480155415833,0.729174284497276,0.228538919007406,0.381148712476715
0,-2.87900299113244,0.465380698442459,0.216579194482791,0.390592978801578,0.0524775965604931,0.14638277865015,0.278015331597999,0.70018919557333,0.751770838396624
0,-1.91820865683258,-0.062122801784426,0.00385924250154708,0.487864714581519,0.96785867982544,0.771745306206867,0.0287004043348134,0.230632588034496,0.320761864539236
0,-1.13214061781764,-0.281960214022547,0.0795015622916405,0.582916665356606,0.277880997862667,0.89667228423059,0.174027905100957,0.225821994012222,0.0275854712817818
0,-2.41484594158828,0.824372727889568,0.679590394488087,0.633274956606328,0.339155121240765,0.677812956040725,0.901479792082682,0.995143574662507,0.413352046394721
0,-2.415292724967,0.139594101347029,0.0194865131308847,0.428847828879952,0.830593723803759,0.678924954729155,0.548215372487903,0.606548312585801,0.926696401555091
0,-0.564331464469433,-0.695666065905243,0.483951275252078,0.572662881342694,0.999470555223525,0.250909660477191,0.517782925628126,0.724793393630534,0.15798874059692
0,-0.219759241212159,-0.57210004189983,0.327298457941787,0.137559933820739,0.336638101143762,0.0734173026867211,0.36720166890882,0.924156554508954,0.819635534891859
0,-3.87441140599549,-0.702205820009112,0.49309301365467,0.859089105390012,0.755376857472584,0.970142434583977,0.486780697014183,0.0879707131534815,0.194284907309338
0,-1.75479642348364,0.267714230343699,0.0716709091285194,0.0535689124371856,0.503379656933248,0.626337632304057,0.843454536516219,0.269100541248918,0.351648041512817
0,-2.45947897108272,-0.616039963904768,0.379505237127788,0.420608639717102,0.867836530553177,0.101142386440188,0.380968698067591,0.448688578326255,0.0885896098334342
0,-3.77787402505055,-0.717809573281556,0.51525058349465,0.671784466831014,0.88202717108652,0.30345040303655,0.832733986666426,0.729632975766435,0.174314235337079
0,-1.60583991650492,0.606412913650274,0.367736621841815,0.0442571563180536,0.629372160881758,0.312850148184225,0.690848968923092,0.599652790464461,0.820694786962122
0,-0.0786629994399846,-0.726498699281365,0.527800360057515,0.731080522760749,0.716471835505217,0.24660655669868,0.379318785388023,0.578081442974508,0.964287800481543
0,0.150182182434946,-0.466557888779789,0.217676263582654,0.794514049543068,0.473427932010964,0.466073863441125,0.783644097624347,0.431621562456712,0.135795553214848
0,-0.551482177339494,0.431337203364819,0.186051783006583,0.126834219321609,0.67852502153255,0.360622306354344,0.786102908663452,0.877497221110389,0.737026140093803
0,0.40167984040454,0.775904528331012,0.60202783708457,0.968313718214631,0.402977153426036,0.587044852552935,0.305180080933496,0.658059248002246,0.0493644995149225
0,-4.07454875530675,0.922985482029617,0.851902200037444,0.137696724152192,0.706548382062465,0.611573163419962,0.142239964567125,0.506312180543318,0.0773111791349947
